Preaching on the nature of the Holy Spirit this week and next. Join us tomorrow am at 10 at South Middle School if you're in Lawrence!	0
Kate middletons baby coming in 35 hours? #katemiddleton #35	0
@XXX but I want booty work on it:( I guess smack that will do!	0
"LOVE a good chat session with my main man @XXX! Thanks for my Vandy tickets :) ""Don't F with the M-E"" "	0
i aint no dog though yall need to watch love and hip hop them fools some dogs lol im just not married so i refuse to act like it.	0
@XXX I change my mind. People that wear those gloves with the lights at the end of the fingers. They are the stupidest group.	0
If this hoe doesn't shut her mouth she's getting bow straight to the throat	0
"It's come to an all new level. ""Make up sex is deff da best sex,"" has been said by drunk uncle. #woof"	0
People showed up to caucus for O'Malley like I showed up for his Commencement speech at UMD in 2014 #TheyDidnt	0
Working 4 days in row annnd a double on Sunday. Really? Aweesommeee. I just started. I mean, come onnnn.	0
"racism, sexism and using the usual derogatory words to describe ""stupid"" situations aside, these guys are just unhealthy to be around"	0
@XXX girl my sister is that dumb girl and she won't listen to me and I had to get it off my chest. Makes me so mad!!	0
I think I have an unhealth crush on the Barista in the CLB Cafe...like keep on buying muffins to see her!	0
My nails look so fucked up now cuz of my car... Whatevs. I just remind myself I'll be on a beach in 5 days and everything is okay again. Lol	0
Oh my gosh.... These girls in my class are too much..... #underclassmen	0
@XXX that just means he's worried!!! He knows what good u can do! He wouldn't be attacking u if he wasn't worried! YouGotMyPrayers!	0
@XXX I just got a job interview for like 13$/hr, what did you tell these people lol	0
And as I ran away I said suck a cock. @XXX	0
Get that fat terrible piece of shit @XXX off of your home page @XXX     Move on already..	0
Did fucking Nick Johnson forget how much time was on the clock? Fucking idiot they should of lobbed it to Gordon or let him take the shot.	0
"@XXX I initially gave him Beks but the bitch overheard me and said ""silly emily your number is 244EIGHT!"""	0
I'm sorry that your religion makes you so stuck up that it intimidates you when I state facts.	0
I love going to a service, preparing your heart and then sitting behind someone from high school. #gross 	0
The power of prayer is amazing, so I'd love if everyone could please take the moment &amp; say a prayer for my grandma..	0
@XXX yep. Some canadian assholes won. Ur church got 2nd. Dowama got destroyed...	0
BAD BITCH BUT HER ATTITUDE NASTY	0
@XXX You're right, I should definitely save my money for this one faggots birthday.	0
Sometimes, the white trash in this state floors me...	0
@XXX noooooooo! i'm done with that fake relationship! he only likes me.... not love T.T	0
Where do we get off judging the sin of others when we, ourselves, are covered in sin? Jesus came to wash away the sin of all, not of few.	0
"RMFT ""@XXX: Some guys are quick to call a girl a hoe, but even quicker to stick their penis in one."""	0
@XXX sad I'll be smooching @XXX ;)	0
Don't Sext and Drive... Have your homeboy riding shotgun do it for you. #LifeAccordingToJimmy @XXX	0
Just kidding i'll slave away in kitchen like the rest of the girls in my family:)	0
"""@XXX: Screw having the company of my friends, I have my dog. @XXX"" woowwwww dramatic much??"	0
Sponge bob got cancelled. And you know who is responsible... It's Perrin those bunch of communists	0
Not really feeling good...its probably the drugs...	0
"""I recognize your fragrance, hold up you don't even gotta say shit"""	0
Quit tagging your baby daddy in Facebook pictures of your infant. Player haters.	0
"""You guys everyone is staring at my thunder cock"" "	0
Tropical fusion Swishers and pineapple white owls&gt;&gt;&gt; I don't smoke that Shit but god they smell amazing	0
#Twothingsiappreciate poetry and a good glass of scotch.	0
Getting the highest grade in a class feels damn good.. Hard work pays off	0
I didn't get patted down for the first time in awhile. Probs because I'm wearing a tie.	0
lol i am so unbelievably fucked for this math final, crying real tears atm	0
Bitches on my dick cuz im based god jesus	0
They must not drink much booze in springfield, illinois. We had to drive around quite a bit to find a quick mart that sold.	0
@XXX you have no idea fuck that fat fucking bitch	0
"Just got invited to a facebook group titled ""Erotic Stories Club"". In the pages info it states the groups common interest: sexuality. Sweet."	0
See you at 8:45am! Hope you get some good rest.	0
pretty much hate not being with the teens. #isitfridayyet	0
@XXX Remember, all truth is God's truth. Reading and being well-rounded can help Christians see that truth in the world around them	0
Really Chris Brown, REALLY! Charged with assault.  I hope that parking spot was worth it. #whyaminotsurprised @XXX	0
Every week swearing you're done drinking...well at least until next weekend.	0
@XXX don't eat the words, or maybe do, but please eat the strange things I ask of you #doitdoitdoit	0
Slumber party! Blanket fort! Rat shit! My boobs look really big in that picture. Boobs are stupid. #drunk	0
"Mom: ""this isn't alcohol... It's just rum, wine and honey"""	0
I'm glad I'm not around people right now because I swear I would punch the first person to say the wrong thing to me right in the throat.	0
I just seen a pic of my pregnant cousin and got angry. . . 3rd set of twins. 8 is the new total	0
I'm scared I'm getting to close to the point of not caring.	0
"""I know I look like a large, but I'm a medium... I talk to dead people."""	0
This lady is like occasionally has the sniffles, it is like she is a coke head. Serious sniffles.	0
Sam has control of @XXX's twitter! #ilikeit #iknowcauseiknow	0
I love @XXX  cuz she is the best Spanish teacher at valley	0
"""@XXX: Female duck vaginas actually contain multiple ""dead ends"" to help protect them against duck rape."" Oh, Akin was just mixed up."	0
Can anyone pick up pandy from moore and take her to church right now?	0
Searchin my car, lookin for that product. Thinkin every n*gga is sellin Narcotic. #FTP	0
"Rt""@XXX: ""Omg you're so gay!"" ""Bitch, I'm straighter than the pole you dance on."""""	0
It's my birthday and I know I wanna riiiiiiiddddeee out even if I only go to the swamp houUuuse and sip more weezy upon that dank coOouch.	0
Being hit on in the library... now that is a desperate/ creepy attempt to hit on someone. Why me?!? Ugg!	0
@XXX I'm mainly bringing those for my guy friends. They can use them for flashing purposes lol	0
I don't know why I love my friends because they make fun of me allllll the time. #truth	0
I hate Harden more than almost any other NBA player. His theatrics earn him trips to the FT line, but I still can't stand it.	0
why when I email teachers asking them about discrepancies in the schedule do they think that there are none and not check... B/C THERE ARE!!	0
"""@XXX: Teen pregnancy is more acceptable than being gay and that's really sad."" BIG FUCK YOU TO EVERYONE WHO ISN'T FOR SAME LOVE"	0
Control kills expression; Zoloft for your depression? I think I'd rather chill with ice than suffer spiritual suppression.	0
we gon' be bumping and grinding	0
@XXX dood not cool. My sexuality is my business. People can't know I'm straight	0
The sad thing is, I was living my own little fairy tale and I didn't even know it. #iwantmyprince #imstupidwhenimsingle	0
"@XXX""I want to date my brothers friend but he won't date me because he's my brothers friend.""Honey idk if that's the only reason"	0
@XXX teen drinking is very bad. Yo i got a fake ID tho! #FuckedUpFriday now. Drink one for me	0
If you know the boy is in a relationship, and you continue to hook up with him, yes sweetheart sorry to break it to you, you're a whore.	0
The more i watch Pepe Le Pew the more i noticed all his sexual harassment #soncreepy	0
3 hour class can suck my balls #fuckkkkk @KadenceRayne	0
"Rt""@XXX: WEED IS WHAT YALL NEED. IF YOU DONT SMOKE BEST BELEIVE ILL GET YOU HIGH TODAY"""	0
My dads always the last one to say bye to me so he can hand me money secretly without my mom knowing.	0
"""Outside my second job people are allowed to smoke anything, cigarettes, weed, even crack."" -my Bulgarian friend Ivo #Alaska"	0
@XXX S/O to the most AMAZING and the most BEAUTIFUL girlfriend in the world for the best night ever #inlove	0
Pissing in the Hudson as I salute the Statute of Liberty. Can't think of anything more American. Suck it Kim Jong Un #merica	0
I got married at 20 and had a kid by 21. I never got to sow the oats. --Kirk Ohair. #lovemyjob #druggie	0
Just finished church planter. Thank you Jesus for ministering to my heart through men like @XXX	0
@XXX A newer sequoia, big ass school bus lol.	0
So why/when the hell did Twitter decide to fuck around and pull a Facebook on us anyways? #ChangeDoesNotAlwaysMeanProgress #Douchebaggery	0
Someone get me the hell out of my house before I murder my family. There is only so much I can take #TooMuch	0
@XXX yes!  i can't wait to watch!  still need to see the woman who throws her bags of poo to the top of the steps.	0
John Mayer is the fucking man... Period	0
"""@XXX: People who are dating have higher levels of sexual satisfaction than married couples"" I beg to differ!! #sorrynofilter"	0
3 guys in the crease, good eye ref	0
Beau tastes salty	0
"@XXX from your father ""you are the bitchiest bitch."""	0
As terrified as I was to come to Switzerland alone I am so glad I did. Hands down the most gorgeous place I've ever seen	0
I don't hate the rain. I hate how when it rains everyone complains because they have no one to cuddle with.	0
The fat gay guy from Modern Family is in the quad. I say that in the least derogatory way possible.	0
Fuck the #82ndairborne. #173rdairborne  all the way hooah!	0
"""@XXX: @XXX boyyy you wish you were the pimp ( ; keep dreaming hunny (: LOL!"" Gurrrl I'm the boss in the relationship "	0
@XXX  you trying to get drunk or shit faced cause if you play quarters.......... Shit faced lol	0
Every girl has that one word that she hates and if you her call that word....... She will go batshit crazy.	0
"""She was on his dick.. that's just. Gross!"" @XXX"	0
@XXX Only if you and @XXX are here to buy drinks. #broke	0
Mila kunis' first kiss was with ashton kutcher on that 70s show when she was 14 and now she's 31 having his baby tell me that's not goals	0
CAN EVERYONE SHUT UP ABOUT WHOEVER JENNER. LIKE WHO CARES. PEOPLE GET GENDER CHANGES ALL THE DANG TIME.	0
"I like how #IfIWasWhite is trending and people have so many wonderful things to say about whites. Yet we're the ""racist ones"". Coolio."	0
@XXX what's your number	0
Dear Husband, please come home and give me a hug. You can go back to Haiti tomorrow, I promise. I just want you here tonight.	0
@XXX next time I see u I'm getting you white girl wasted lol	0
Just left my money at the cash point and some nice guy runs up to give me it.. Am I a retard??	0
Sometimes you put walls up not to keep people out, but to see who cares enough to break them down. Only a true friend!	0
@XXX Not a fan of Brownback, but he actually vetoed the bill, then it was overturned by legislators so it's the legislatures fault. 	0
I have seen people do horrible shit my whole life, why does it still surprise me how horrible people can be?	0
Finna get a shag	0
Note to self : refrain from jumping over metal spikes when intoxicated. Bruises aren't pretty	0
"Caits idea to help me from freaking out while i get my tattoo: ""i'll bring my mini dvd player and you can watch camp rock!"" lol @XXX"	0
Sometimes I push people away to see if I'm worth fighting for. In this case, I'm left disappointed.	0
@XXX I know, he makes heed look small.  Thanks buddy	0
That awkward moment when the girl you shit talk in class regularly winks at you and your face is one of pure disgust #gross	0
True Life: I'm hungover as fuck and work a 12 hour shift today.	0
"""Lets get fucked up. And I don't mean ""tipsy"" fucked up, I mean ""wake up in the middle of a field"" fucked up""me and @XXX this weekend"	0
this place reminds me of Santa's workshop, except it smells like mushrooms and everyone looks like they want to hurt me.	0
Bathrooms smell like piss at the Fat Toad @XXX	0
So, someone threatened to shoot up the rec today. #ComeAtMeBro	0
@XXX shit sorry	0
Why was there 4 right answers to every single problem on that marketing test? @XXX you know what I mean. #bombed	0
@XXX yeah cuz you're a bitch when you're a girl, bitch.	0
"I'm like lets do something horrible and Alex is over here like ""your dad is gonna  kill both of us you shouldn't even be drinking"""	0
@XXX what room number are you	0
@XXX are the real ones better? I hate pious assholes that act like they are superior even if they are only christian for status.	0
"Ian: ""Should I get a snapchat? Nah, I'll get too many nudes.""  The confidence is strong with this one"	0
The things ill do for money.. Workin 60+ hr weeks for a company that's giving you less than 3 months before doors close. Smh #makesnosense	0
@XXX Lol I love and miss your hooker ass !	0
@XXX haha yeah of course he had hearing aids and needed a cane to walk. Get outta here gramps!	0
I JUST SAW THE MOST ATTRACTIVE BLONDE GAL AND LOOKED AT THE LICENSE PLATE... GTG MOVING TO TEXAS #InAwe	0
Hopefully I'll be super dark by prom. I mean straight up mexican dark like my cuz.	0
Is anyone else bored as fuck and looking for someone to Skype with? #foreveralone	0
Is anyone on campus and willing to take me home so I don't have to walk alone in the cold, dark darkness? 	0
You wanna be my school teacher? Oh I'm not qualified I work for the IRS	0
I think international women's basketball is the hardest thing in the Olympics to watch	0
"The girl next to me in the long line for the women's restroom: ""I wish I had a penis...you know, in a not weird way."""	0
Why I wasted my time on you, I will never know. You're the biggest piece of shit.	0
@XXX hah what about a shemale?	0
Great fricken night! TILL THE BREAK OF DAWN BITCHES!! @XXX @XXX	0
Anger tweet: if you don't know me, you probably shouldn't tell on me for stupid shit. You don't know my reasoning behind things. F you.	0
I'm sure you have wonderful employees @XXX: doesn't change the fact that your service still sucks. #ForeverAndAlways	0
"These days, your ""friends"" are the ones you gotta watch. Your ""man"" ain't shit but a liar who's fucking with those same ""friends""."	0
"""These times of ignorance God overlooked, but now commands all men everywhere to repent, because He has appointed a day on which He will..."	0
Next time pleast look before you pull out... #idiot	0
@XXX throw in a dip have a drink and call it a day!	0
Mary was blessed among women b/c she bore the Messiah. We Christians are infinitely blessed among all people b/c the Messiah dwells w/in us!	0
Sick of seeing how everyone else has no school tomorrow, I mean shit, I had to make my way to class through a fucking tundra. #SHIT	0
I wish that I could suck all the fat diks cuz all the fat diks they like that good clit I wish that suck all the fat diks all the fat diks	0
Glad I Got Out Of My Fucking Small Ass Hometown For Many Many Reasons.	0
But it's also hump day! So get your humping peeps	0
"""What if she doesn't make it into medical school?"" ""Then they'll her to start calling her LaQueesha again."" @XXX #DocMcstuffins"	0
Mama always told me that I should play nice, she didn't know you when she gave me that advice.	0
Last day of summer school. Remind me to never take an economics class with a Chinese teacher ever again	0
I swear if I'm sick for this weekend, ima hurt someone	0
Is it bad that I'm drinking wine straight from the bottle waiting for my 15 yr old sis to get home from her date cuz hr love life is better?	0
Hoes These days be built like them blue bitches from the Proud Family	0
"""Yeah maybe I was bicurious my junior year in high school, now I'm bifurious"" lololol @XXX"	0
beautiful time with God as i see a prime example of God's work as we drive through the Cumberland Gap. I needed this.	0
Theres no need to be jealous of my sexy hair. Haters gonna hate @XXX	0
@XXX atleast I don't have a vagina...?	0
I'm the reason he has people that dislike him, its not his fault that he knows what he's doing.	0
"""@XXX: I've played so many scenarios in my head, one minute I'm in love with you the next you're dead...like Idk man"""	0
Popular kids had boyfriends in high school, nonpopular kids get boyfriends in college. I was in between aka got the shaft #mylife &gt;&gt;	0
Just remember. you're someone's reason to masturbate. @XXX	0
@XXX drinking song this weekend?!?!	0
So sad to see my grandma at her end, but to know she's no longer in pain is all I'm happy about. Glad to see all my dad's fam together tho	0
@XXX bro tried printing that thing and my printer was doin sum dumb shit for real b... Come over tomorrow call me first	0
Nvm just found bout to make 2 bills to sit here and do nothing ImStraighttttt (Bill&Ted voice)	0
The pope has haters.	0
The only reason I'm still at your house is because if i leave you'll shut my phone off for good. I hate living here.	0
I look like a homeless meth tweaker right now but I just don't care yo	0
Broke my probation had a good time	0
Fuck these backpackers  #Gambino	0
"""@XXX: My fave PLL is definitely @XXX "" Paige is a lesbian when she's drunk"	0
But he knows the rules and broke them. He's a spoiled brat with a temper problem. I had plenty of those issues in college, but no heisman.	0
"First thing my parents ask me when I get home is ""are you tired?""  Me-""yes"" Them- ""you look like it, or are you stoned"" #really come on now"	0
Happy Birthday to my son, @XXX that I used to sing Hannah Montana to every night. Have a great day! Love and miss you. 	0
You know you're off to a bad start when 50% of your team is white. Looking at you emporia state.	0
Toke till ya choke! #highlife	0
Happy birthday ya slut bag @XXX	0
The first time there were two black Senators at the same time was Jan. 30, 2013.	0
Going to worlds of fun with Niggers rn @XXX @XXX	0
Currently hating life but hey I get to make French toast for my love tomorrow morning so it's all good	0
@XXX Or just do what my wife and I did and NOT be stuck up wackos.... :-) Clean and simple.	0
"@XXX idk if you ever seen menace to society...but ""you know done f*ck up right"""	0
@XXX at all cost. Math class was a living hell for that nigga	0
@XXX that cat is an asshole.	0
"""@XXX: Chocolate can help fight against depression, high blood pressure, tumors and pre-menstrual syndromes."" @XXX"	0
"""@XXX: easy bake ovens, teaching little girls their place in life since 1963"" lol"	0
@XXX @XXX @XXX I am so hiding a bag of shit in your room	0
I don't have time to listen to a two hour guilt trip or her trying to steer my oldest child away from Catholicism. Not. In. The. Mood.	0
Politicians r always talking about our forefathers, but if they saw the restrictions put on cannabis they would be very irate #legalize	0
Best thing about having @XXX as a room mate -- she steals salsa bowls from restaurants. #clepto #salsafordays	0
@XXX that's gay yo	0
Yes @XXX I am. And @XXX I miss you too #zebra triplet! We will get together after SB and I'll tell her to!	0
@XXX your creating a monster. Your poor mother is gonna have the only child in the third grade that knows how to shotgun a beer!	0
First things first, I love all my niggas. Can't fit all your names but you know who you are.	0
You can only do so much before you give zero fucks!! Tired of your shit...leave me alone!!! #trashbag	0
"""People who work out have ugly faces so they have to work out to have something attractive about them"" a theory from a little birdie "	0
"Some things you can only say to your best friend. Such as ""Can you check my butt when I walk away?"" VPL is a real thing, people. @XXX"	0
I wonder if the world is ready to start naming kids Adolph again. That was a perfectly fine German name before that one asshole came along.	0
Didn't go to school today. Not going to school tomorrow. I'm enjoying my long weekend and my birthday/thanksgiving on Thursday.	0
I wanna find a man like Paul Walker and some of the characters he's played.	0
MALE 16 SINGLE WRIGHT CITY, MO	0
@XXX haha, yeah. Because as a guy I can confirm a big ass will help me be a better man in all aspects. And push me to my goals.	0
@XXX Yeah, but I mean how hard could that be?  Especially when most administrative stuff is done at a conference level.	0
Barton where you can be an athlete, alcoholic, druggy, and a hoe all at the same time #BartonProbs	0
This confessions account is literally gonna start bitch fights	0
"""@XXX: Saltalamacchia shit on that #Redsox"" easy cowgirl"	0
Day trip to the burg for lesson 25 #suckittrenton	0
@XXX just in the charleston-ish area. I can't afford to go anywhere else right meow :( unless an employer pays for the move haha	0
What's BAF mean?? When I see BAF I think bad ass f****r! ~Breana Mogle~	0
@XXX frig u	0
My life would be so much better if you just never spoke another word. You are just to dumb to handle like seriously stop	0
@XXX you probably get great looks lol	0
"""@XXX: UGH!  I feel like screaming at the top of my lungs!!!    #sadface #backtodayone"" sad face indeed! #badday"	0
Sorry ma and pa but tattoo number two is happening.	0
Pretty sure @XXX and @XXX are the only two who actually waste their time reading my tweets. #theyfavoriteeverything	0
If I put as much effort into working as I do pretending to look busy at work, I would be the best employee in the world.	0
Howd anyone think thatd go over smoothly?@XXX: NV hospital puts a schizophrenic on bus 2 CA &amp; tells him 2 call 911 when he gets there	0
@XXX you suck #annualrosebowltweet #saddad	0
@XXX suck my fucking clown dick and play with my clown nose balls.	0
Her love is like a drug I was tryna hit and quit but lil mama is so dope I got addicted	0
@XXX shut your dirty mouth. We love you. Here for you always.	0
Really just wants some dick in her life #anal	0
@XXX You can't trust me around certain people...  What people?? Do you seriously think im going to turn into a whore while youre gone?	0
Firing Bo is idiotic. Stupid, stupid, stupid decision.	0
@XXX Alright. Have fun voting for an economically illiterate Bolshevik who'll drive more jobs out of an ailing economy.	0
@XXX nah dude, gotta love those belly shirts. Show some skin.	0
@XXX I might go as far as a red shirt but wearing a jersey might get me killed in Manhattan :/	0
Just got hired by University of Texas to work high school development camp in Austin this summer!  looking forward to the summer so much!	0
@XXX little do you know misty just gave me head after I whooped her ass #gym2	0
You'll go far in this world if you know how to touch a girl	0
"Listening to ""Breakup and moving on"" playlist on spotify.  #whatever"	0
I should not be hearing about the Free State and LHS childish racialism on 103.3	0
@XXX I burned my feet at the beach stupid hoe	0
"""@XXX: ""We are gonna need a drip pan when we go into the sex store. Imma wanna try it all right there."" -@XXX"" well... "	0
@XXX hey man. I haven't been able to sign up yet. I'm having to pay for school and rent so it might be a tight squeeze.	0
Powerful message today. Thank you lord. Stand on God's truth. It will always guide u in the right direction.	0
Through some fucking Jesus gypsy miracle, I got a 3.5 this semester. Guess that means I should keep up with feeding whiskey to my brain.	0
@XXX my parents have been doing that since high school. Whenever they take me out to eat, it's bad news from there	0
Bitches at work are dumb. Having homework doesn't make you sick?	0
"Met my mom's new nurse at work &amp; she said I was beautiful then said ""are you in high school?""   bye"	0
I know I'm not going on a mission trip but I know God can use me while I'm there #ITALY	0
Do you have to dress like a total slut bag just to get a guy to dance? #damn	0
Ol you fucking sand nigger Go back to u r country where u belong Since uare not an American u obviously don't	0
The US has bigger problems then an actress being detained. Srsly. You're making more money then other people who get wrongly detained. STFU	0
"This the fuckin anthem. Get it? The ""fuckin"" anthem"	0
I woke up this morning, wanting good news, so I went and got an AIDS test.   I don't have fucking AIDS!	0
By the way. If you're my friend, I love you	0
It's interesting that a drug user who is an acquaintance of mine feels that people seeking social services should be drug tested.	0
You're way of feminism: getting shitfaced on wine all the time and meeting a new tinder guy everytime you go smoke hookah. Okay.	0
Only sports north is  good at is really basketball  and soccer and I'm pretty sure after this year north will suck at those two sports	0
If you have a problem with me please write it on a nice piece of paper fold it up and shove it up your hairy ass. #FakeAss #FuckYou	0
Everyone is getting home with their families and I'm just here like well I still have a week left... Soooo	0
"""Wow man! That chick had a really cute running motion"" -@XXX"	0
Just want to drive some place far and get lost..	0
@XXX @XXX these atheists are saying its un-American for a salvaged piece from the WTC that has a cross to be displayed	0
I genuinely fear trump. not because he threatens me, but because he's breeded a new era of nazis the way hitler did, right here in America.	0
@XXX that's what happens when you have a playoff team. That happens every where in every sport. And you're arguing with data. You done	0
I fill up my dogs water bowl with a beer  pitcher and I get called an alcoholic lmao	0
Why do people try and ruin other people's relationships? There's millions of ppl out there and you have to choose the dumbass I did?	0
Well, guess I'm babysitting baby Maddie tomorrow. #BrightAndEarly. From 8 till 4. It's a full time job!	0
"Mom ""What happened to ___ *insert old friend name? You used to be close."" Me ""Fuck that bitch."" @XXX  haha so true!"	0
Please. Allow me to mask the road kill that's under your skirt with some febreez. #Stank #Gag	0
@XXX @XXX you skanks better have Jan 4 marked on your calendars	0
There's this one guy at work that will always ask for things only when we're on lunch break. Like stop. Ask another time.	0
Pussy can get Dick faster than Dick can get Pussy	0
"""I always dislike people when I first meet them. Like, when you were born I was like 'who the fuck is this??' "" - older sister"	0
@XXX Hope ya dont mind if I put your name down for every ballot possible. Hays needs a change	0
@XXX but rich white girls will never suffer for the stereotypes they live with. It will never hold them back in life.	0
"*girl walks in w/ backpack straps all the way down* ""it's a backpack not an ass sack"" @XXX"	0
When J Killa sends me pics of her hot college friends DATE ME	0
Will pay someone in wine to sit on my bed and make sure I actually clean my room... I get so distracted while cleaning	0
Man somebody in barstow need to have a dance party fuck beer pong thats all you Mf know now-a-Days	0
I once had a friend who's uncle was black, so I basically have street cred.	0
@XXX sorry ur dick is just so big I fee like someone has to be the lady and we all know it wont be you haha	0
Fellow Braves. Facebook and Twitter are NOT FREAKIN IMPORTANT!!! My student email is! Get off the damn internet! #GoStudy #LazyJerks :(	0
Old people smell. It's the fucking worst.	0
I wanna get a handjob under this blanket. High school style.	0
@XXX im not constipated over weighted out of styel loser :(	0
I got a @XXX song stuck in my head today when I took a prescription for dilaudid.	0
Hey on V day, let's have sextacy on extacy! ;) xD	0
Mama's hooked on Mary Kay, brother's hooked on mary jane, Daddy's hooked on Mary two doors down #brokenMarygoround #np	0
My mom would rather watch a 3 week old episode of Dance Moms than the women's world cup. Someone call deportation services	0
@XXX you think you got skill, please child, your makin me ill!  #fsdub is about the rush and the thrill, not bout sems makin a kill	0
Hyper hyper hyper hyper hyper #adderallhadmelike	0
Ahhhh fuck me, you son of a bitch now what's the name of this fucking game, what the fuck, here we go now what the fuck  #FunNight	0
Racked up $700 worth of repairs on my Jeep. I think this is karma for skipping an oil change. #oops	0
Lol at the fact my supervisor accidentally let someone pay her in pesos today	0
@XXX @XXX only gay ppl can look so perfect to e naked eye.. Hehe..	0
The difference between pornography and erotica is lighting.	0
@XXX You look Baked	0
@XXX @XXX @XXX @XXX cunt, penis, balls, ....batman...	0
DOES ANYONE KNOW WHERE FREESE IS? He missed work and hasn't been home for the whole week, #callmeifyouknow	0
"""You smell like a baby prostitute."""	0
Lol at the awkward flirting between Mr. Rochester and Jane Eyre	0
"@XXX ""You smell like a sexual gypsy."""	0
@XXX They're trying to take away their business in an attempt to persuade other businesses to hire them. Pure business slander.	0
I told my mom that I'm doing a speech on eating disorders and she laughed? I don't get it.	0
Never Drinking with Oscar again	0
Future residence, Room 233 McCollum Hall	0
Working at the elevator has made me realllllly good at holding my breath. Showers must be hard to come by. #holycow	0
"Chloe's brother Andrew while watching the bachelor and seeing the intro about Chris - ""Man, this is gonna make me have a man crush!"" "	0
@XXX yoo baby how's that sexy ass of yours? Just sitting here thinking about it while I'm working.	0
Sluts talkin shit on hoes  Hoes talkin shit on skanks  Bitch ya in the same category	0
@XXX IVE BEEN THERE POPULATION 69	0
@XXX @XXX i know you got ya phone in ya hand!! I know it!	0
"""@XXX: ""F*ck boy"" (noun) = A male with undesirable bitch-like qualities."" @XXX  @XXX"	0
@XXX because hitler wanted a vegetAryan race to rule and juicing was killing all of his precious vegetables #historylesson	0
Ah, the Gospel is so good. The Resurrection is so good. God's saving power is so good. Jesus, come soon! 1 Corinthians 15	0
Dear God, please let this year go by fast. Or let me out of this lease.	0
@XXX hey I might have a party with new people haha I'll hit u up	0
@XXX you hate me? And na man I got my own families stuff	0
"""I grab a beer from the fridge, put on my Bob Marley record, crank that fucker up, and light up a fat one"" -my professor is the shit!!"	0
This new guy at work might actually be a sociopath. I'm kinda worried about him snapping one day.	0
Oh what? Im sorry.. All i heard was blah blah blah im a dirty tramp	0
I went on this trip when were supposed to get a stupid amount of snow in town. My luck having fun with the boys though	0
maybe it's just me ... but sagging is not attractive . #pullupyourdangpants	0
@XXX literally a rite of passage for UNL theater kids is having friends and family think you're exploring Judaism	0
I wonder what the suicide rate for sperm cells is at these days.	0
@XXX went too hard last night. Had to call it an early night tonight...next weekend we'll party in costumes..right?!	0
@XXX I don't know about you, but this election I'm voting Shawn Bader for govamint.	0
@XXX hell, I don't even wear a bra on a regular day. Not to the grocery store. Not to class. Not anywhere. #ScrewThatShit	0
Nothing like witnessing a drug transaction on your commute home, and by witnessing I mean almost accidentally hitting them.	0
The Bitches of Basehor followed me... This means I'm either a douche they hate or a regular guy who they still probably hate.	0
@XXX @XXX @XXX @XXX @XXX I gotta give it to Tally Wacker. He got those digits with EASE.	0
god sorry that i want one single fucking outfit that's not from a god damn department store or the fucking goodwill jesus fucking christ	0
The bench team's goal this year is to blind the other team with our whiteness when we're all on the floor at the same time. #WhiteProbz	0
"Her bone structure screams ""Touch her! Touch her!""; and she's got the curse of curves..#np #cuteiswhatweaimfor"	0
Hopefully only one part of California sinks. Too much great music, porn, and herb is found there for a total loss. #GoFuckYourselfSanDiego	0
endless love with my main squeeze @XXX #daydate #chickflick	0
An awkward moment in madam Tussaud's when I am pretending to be molested by the pope and a tour group of Spanish people walk by! #Catholics	0
It really sucks to have one parent who completely supports your dream and the other doesn't even want to hear about it.	0
At least with this crippled leg I got to sleep on the way home!	0
@XXX snap me back you dyke	0
In KC now. Saw some girls dancing to a song on the radio or something. You look stupid. Wtf are you doing?	0
I honestly don't understand why this couple thinks it's okay to snuggle. In the library. Directly in front of the writing center. #puke	0
Pro-Tip Part II: Don't get your period the morning after drinking red wine and White Russians. Death cannot come soon enough.	0
Closet sluts. Closet sluts everywhere	0
@XXX remember that my parents are cuntasouruses. Im going to be pissed if they say no too	0
You never had the money for bills but always had it for your weed, but yet, the people who make less than you &amp; helped you are the bad guys	0
"""The Church of Christ then will be so pure, that not even the eye of Omniscience will see a spot or blemish in her"" #spurgeon"	0
#IWontDateYouBecause you're not ethnic. Just thinking of my future kids. Mommy is Hispanic and daddy has to be black. #mixedkids	0
"""The only people I love is Nepali people. Everybody else can fuck off"" -Teresa"	0
Real girlfriend will be on your ass, text you everyday, fight with you, cares about you, listens to you, and loves you like no girl has.	0
ALL things work together for good to those who love God.	0
I want to hit you with a train... Just talking about that day makes me want to find the biggest train and drive it straight into your room.	0
"""@XXX: @XXX @XXX you guys had sex........ I know it. :)"" no they sang to each other remember"	0
"i love when my mom's only advice for me is ""if she hits you first, BEAT HER TO THE GROUND."""	0
"""The GB police could have used the money for so many ,DICK'S"" @XXX"	0
How does your faith in Jesus inform your position on how illegal immigrants should be treated? #questionsforchristfollowingcandidates	0
very confused as to why it's taken me this long to start watching Girls. @XXX is a goddess and I'm officially hooked.	0
I keep on forgetting my probation gets over in a matter of days  Friday is about to be the shit	0
First time I almost got in a fight at an event. Don't bring FUFU stuff in and I won't call you out.	0
I miss my old self..	0
In too deep, I have become.. My darkest dream, which I'm running from. #firerides 	0
@XXX Is the best person ever! She smells really good and is always super nice!	0
Glass of wine and in bed on a Saturday night. I am officially old.	0
"""@XXX: Having sex has 3 times as much effect of relieving pain from a usual morphine dose."" @XXX #ifoundthecure! Lol"	0
"""If you're gonna put 3 guys a motorcycle dick to butt. You deserve to fall off."" #ridiculousness"	0
